caption_id,caption,score,source
350837,A woman in a blue dress is on a tennis court.,0.5,mscoco
415694,A home office features a large desk and other items.,2.0,mscoco
112495,"There is a smile face on a plate made out of vitamins, banana and butter.",2.0,mscoco
183847,Man carrying skis in high altitude mountainous area.,1.875,mscoco
409443,A polka dot patterned coffee mug sits in front of a clock.,2.0,mscoco
158272,woman studies a map while standing on street,2.0,mscoco
432484,A black and white cow standing on top of a grass covered field.,2.0,mscoco
251758,A large group of skiers gathered around a ski slope.,2.0,mscoco
490462,A man looking at the graffiti on the side of a train,2.0,mscoco
73120,People flying kites in a large green park by the ocean,2.0,mscoco
414071,Three young guys are playing the Wii together. ,1.6666666666666667,mscoco
319456,A woman standing in front of a bathroom mirror next to a sink.,0.25,mscoco
484754,A reflection of a yellow vehicle in a mirror,1.5,mscoco
328315,"A desk with many items, including a keyboard, monitor, and books.",2.0,mscoco
572409,A black and white bird standing on a wooden board.,2.0,mscoco
51982,A young man is trying to pull off a skateboarding trick. ,2.0,mscoco
429671,Brown cow lying in field with standing black cow in background.,2.0,mscoco
469921,A stop sign that is at an intersection instead of stop lights.,0.0,mscoco
490366,"Near the surf, a man sits hunched over on his board.",2.0,mscoco
3003,three different trains one is green and silver and the other two are orange and silver,1.8333333333333333,mscoco
2833,A man walking down a street while holding an umbrella.,2.0,mscoco
315864,The birthday cake is a train carrying candy on it.,1.75,mscoco
395552,A boat is docked in the water with a mountain in the background.,2.0,mscoco
176,Illustration of a mouse using a mushroom as an umbrella.,2.0,drawbench
452414,A group of people laughing over bunches of bananas.,2.0,mscoco
553879,There are many cars and buses on the busy highway.,2.0,mscoco
12495,Three zebras are standing in a grassy field.,1.7857142857142856,mscoco
461815,A kid in green shoes on a skateboard,2.0,mscoco
414787,Shower and toilet in compact toiler at a lodge.,1.8333333333333333,mscoco
345145,A man who is wearing a multicolored shirt and a tie.,2.0,mscoco
23,A blue cup and a green cell phone.,1.4166666666666663,drawbench
28614,"A pizza with mushrooms, cheese and onions sitting on a table.",2.0,mscoco
381629,There is a nice living room set up with nice furnitures.,2.0,mscoco
422354,A man is holding a drink and posing for a picture wearing a long tie.,1.6666666666666667,mscoco
513766,"A living room has a couch, a cluttered table, and a bicycle sitting in front of a glass door.",2.0,mscoco
104811,a green fire hydrant standing in the grass close to the street ,2.0,mscoco
152333,Commuter bus on roadway in large city with traffic.,2.0,mscoco
25325,A plate of salad with other fruits and vegetables and a notebook.,1.9285714285714288,mscoco
531093,some oranges hanging from some branches of an orange tree,1.8,mscoco
216449,A woman sits at a table eating with her children on either side of her.,2.0,mscoco
23141,Gourmet pizzas are now very popular in restaurants.,2.0,mscoco
317615,A computer with a suspended monitor and keyboard on a desk.,0.5,mscoco
169,A photocopy of a photograph of a painting of a sculpture of a giraffe.,1.75,drawbench
66156,A truck carries a load of police motorcycles.,1.25,mscoco
61,A single clock is sitting on a table.,2.0,drawbench
38525,A dog sleeps in bed with a person.,1.875,mscoco
73387,Two zebra standing next to each other in a dry grass field.,2.0,mscoco
173966,A group of businessmen pose in a lobby.,2.0,mscoco
157486,White painted fire hydrant on sidewalk near small brush.,1.875,mscoco
258134,A woman carries a bright orange umbrella in a city.,2.0,mscoco
549184,Two men are sitting on a couch in the background and a Wii controller is in the foreground.,1.5,mscoco
25290,Black and white photograph of a skate boarder climbing his board,1.625,mscoco
249687,A young girl in pink holding a set of skis.,1.8333333333333333,mscoco
44446,A close up of a frying pan with pieces of broccoli.,2.0,mscoco
576950,Tortilla cooking over hot coals with meat onion and pepper filling.,1.6041666666666663,mscoco
487222,An airplane is seen flying over several trees.,2.0,mscoco
6451,The tower of the building has a clock displayed on it. ,1.25,mscoco
341128,Sheep laying and eating hay in an enclosure.,1.8,mscoco
181713,The flower arrangement has red berries and green leaves.,2.0,mscoco
86248,two females wearing blue pants playing tennis in a tennis court,0.5,mscoco
249537,A person riding a surfboard on the waves.,2.0,mscoco
198486,A person takes a selfie in a school bus mirror.,1.75,mscoco
270604,A person is surfing on small waves in the ocean.,1.8,mscoco
245351,A man riding a brown horse wearing a blue shirt. ,2.0,mscoco
390969,A man uses a cell phone while sitting on a curb.,2.0,mscoco
139780,Two people standing near the beach with their bikes,2.0,mscoco
211540,A girl is sitting at a table playing with her phone.,0.5,mscoco
151965,Two people standing next to each other and holding snowboards.,1.8333333333333333,mscoco
330808,A man in a suit smiles and looks at the camera. ,2.0,mscoco
345531,A young man is skateboarding on a ramp.,2.0,mscoco
321700,Player swinging at ball with catcher holding glove out,2.0,mscoco
141040,A couple of young men sitting in a living room with plates of food.,2.0,mscoco
519076,A home office with a glass desktop and picture window.,1.6666666666666667,mscoco
49234,A black and white photo of a small room .,1.8333333333333333,mscoco
544626,A vase of wilting roses sits by a window with white polka dot curtains.,2.0,mscoco
289689,A horse walks beside an old building near a cliff,2.0,mscoco
49120,Two photos of a man hitting a ball with a tennis racket. ,1.5,mscoco
31442,A man sits on a stool in a kitchen.,2.0,mscoco
35663,A man flying through the air while riding a snowboard.,2.0,mscoco
28239,A dollhouse kitchen is decorated with bright colors. ,2.0,mscoco
273886,A man holds a young baby in a blanket while playing Wii.,1.625,mscoco
575135,Two young children standing in a tennis court holding tennis gear.,2.0,mscoco
156404,A brown teddy bear with a maroon shirt on.,2.0,mscoco
313532,A baseball player batting a ball with a catcher and umpire standing behind him.,1.9166666666666663,mscoco
218492,A restaurant table is lined with various breakfast plates of food.,2.0,mscoco
73141,This black and white photo shows several people walking down the sidewalk with luggage.,2.0,mscoco
73154,Old orange and yellow bus parked on grass near wood shed.,2.0,mscoco
491707,A woman in shorts and heels waiting on a train platform,2.0,mscoco
477475,A man in a suit holding his hat.,1.75,mscoco
493753,An office desk holding multiple computers and various supplies.,1.8333333333333333,mscoco
177618,A picture of a train pulling into a station.,1.9,mscoco
333324,A man plays Frisbee with some other people in a gymnasium. ,2.0,mscoco
525675,A tennis player hitting the ball from a high point.,1.125,mscoco
39,Five cars on the street.,1.8333333333333333,drawbench
304684,A baseball player is swinging a bat at a ball.,2.0,mscoco
403472,A black and white cat is standing on the window. ,1.875,mscoco
516595,People flying kites on the beach with others walking along the beach.,2.0,mscoco
388823,The large yellow flowers are inside a clear glass vase.,1.9166666666666663,mscoco
236314,"Legs of man with tattoos, standing on towel with cat, in bathroom. ",1.875,mscoco
41938,Two bears play fight while swimming in a stream.,2.0,mscoco
262819,A yellow and black motor bike on a dirt path. ,2.0,mscoco
449770,A cat that is sitting next to a backpack.,2.0,mscoco
546333,Old personal window frame in the side of a personal kitchen.,1.2,mscoco
175539,A glove is tied to a stop sign on a street corner. ,0.5,mscoco
208163,A green and yellow truck is driving on the road.,2.0,mscoco
1407,The tennis player is poised to serve a ball.,1.5833333333333337,mscoco
33499,An ornate outdoor clock with streetlamps above and below it.,2.0,mscoco
60482,Angry cat on top of clothing packed in luggage case.,2.0,mscoco
476597,These three people are dressed up in costumes. ,1.8333333333333333,mscoco
370821,A white and black dog is wearing a winter hat.,1.875,mscoco
264697,a plate with a flower made of tangerines,2.0,mscoco
453483,A child stands on skis in a snowy area.,2.0,mscoco
119101,Darkly lit living room with large picture window with a view of sunshine and large clouds.,2.0,mscoco
91543,Bowl of pastas with vegetables displayed for consumption.,1.8985294117647056,mscoco
496424,Several layered cakes are displayed on a finishing table at a bakery.,1.875,mscoco
126321,Black and white photograph of a cat in a window.,2.0,mscoco
208283,Girl waving sword in front of boat with cooler ,0.25,mscoco
145199,A kitchen area with a dining table and counter.,2.0,mscoco
531092,a sandwich on wheat bread sits on a plate,2.0,mscoco
33116,A man swinging a tennis racquet on a court.,2.0,mscoco
253491,An apple mouse sitting by a book and keyboard.,1.375,mscoco
454144,Three people look around the living room of a house. ,2.0,mscoco
535218,Two men playing a game of frisbee on the beach.,1.8333333333333333,mscoco
227000,SEVERAL PEOPLE STANDING NEAR A PARKING METER ON THE SIDEWALK,2.0,mscoco
381826,A man with a black wet suit rides a white surfboard.,2.0,mscoco
224278,Many giraffes stand next to a large tree. ,2.0,mscoco
339611,The young man is throwing the baseball during a game.,2.0,mscoco
569449,a sandwich with chips on top in a box next to a soft drink,1.8333333333333333,mscoco
232842,A group of people flying several kites close to the water.,2.0,mscoco
361484,Duck leaning forward towards a body of water from a concrete footing. ,1.6666666666666667,mscoco
156630,A man in a hat and glasses taking a bite from a hot dog.,2.0,mscoco
370831,A living room is shown with couches and a table.,2.0,mscoco
461498,"a bird sitting on a tree stump in a forest
",2.0,mscoco
250579,Various photographs of food that include a sausage and deep fried bread.,2.0,mscoco
307113,some white plates with many different food items and a person,1.6666666666666667,mscoco
176210,A clock tower in space next to street corner.,2.0,mscoco
81964,"A plate of food with tomatoes, broccoli and strawberries on it. ",2.0,mscoco
465740,A person with a backpack standing on skis on a mountain trail.,2.0,mscoco
308486,A person skiing down a slope while others ride the lift in the background.,2.0,mscoco
284349,Bearded man on a skateboard riding down a street.,2.0,mscoco
557698,A black and white dog wearing a red bow tie.,2.0,mscoco
484227,A small brown crocheted stuffed animal on display.,2.0,mscoco
162977,"A bathroom with sink, and toilet are shown in the image.",2.0,mscoco
301438,Tennis player in  a white shirt holding a racket,1.75,mscoco
161846,Nuts and dried fruits in a canister; carrots and celery in another; red grapefruit in yet another.,1.75,mscoco
114729,A laptop with a colorful screen is sitting on a glass top desk.,1.9,mscoco
441614,A wooden desk with a laptop sitting on it.,2.0,mscoco
485843,A view of a street out in an open area ,1.2916666666666663,mscoco
230078,"a plate filled with cheese slices, bacon, donuts, and beef patties ",1.8333333333333333,mscoco
484450,"A person in motorcycle apparel from the back, standing in front of a person in motorcycle apparel on a motorcycle from the side, on pave surface by water.",1.4642857142857144,mscoco
11198,Someone prepares salads as part of a healthy meal.,2.0,mscoco
48661,a bathroom that has a toilet and a bathtub,1.7142857142857144,mscoco
59738,A delicious meatball sandwich topped with marinara sauce and Parmesan cheese.,2.0,mscoco
424303,A shirtless man riding a wave on a surfboard,2.0,mscoco
232047,A street lined with buildings and red double deck buses.,1.75,mscoco
