,prompt,source,index,caption_id,precision,reciprocal_rank
880,A sign for Water Lane by the side of a building.,mscoco,740,777918,0.1,1.0
881,a number of people with luggage near a train,mscoco,3556,759411,0.6000000000000001,1.0
882,A baseball player is sliding to one or the bases. ,mscoco,2962,431442,0.7,1.0
883,A view of a street sign with a building and bridge in the background.,mscoco,4083,277138,0.05,0.07444061962134245
884,A woman holding a Nintendo Wii game controller.,mscoco,4497,573776,0.45,0.75
885,Meat and broccoli in a sauce on a plate.,mscoco,198,263518,0.35,0.6666666666666666
886,Two skate boarders performing stunts at night on sidewalk and steps,mscoco,5551,663908,0.0,0.00875966139124025
887,Two people playing a WII game at an event,mscoco,5229,332090,0.1,0.19298245614035087
888,A large group of people sitting around a table posing for a photo.,mscoco,9,310536,0.25,0.5
889,"A bunch of different fruits and vegetables such as garlic, tomotates, red peppers, and bannanas ",mscoco,5834,83620,0.05,0.1742424242424242
890,The thin pizza is topped with various ingredients.,mscoco,2555,614646,0.25,0.225
891, A baseball player preparing to throw a ball. ,mscoco,289,721698,0.25,0.5833333333333333
892,A woman eating a mean of fries and a sandwich outdoors.,mscoco,345,261245,0.0,0.023214285714285653
893,a guy making a face holding an umbrella and a bike,mscoco,2176,762621,0.0,0.00689287238583005
894,A large boat is in the water with a string attached.,mscoco,1942,80628,0.05,0.5023364485981308
895,a black kitty laying on a bench licking its paw,mscoco,5288,756636,0.1,0.10555555555555556
896,A building with a snow topped roof and clock tower.,mscoco,3798,267053,0.15000000000000002,1.0
897,A red meter on a street corner in front of a bridge. ,mscoco,125,656440,0.05,0.0839670468948035
898,"A ldarge keybord msical instroument lwith a woden case enmclosig a qsouvnkboajrd and mfgtal strivgf, which are strucrk b hammrs when the nels are depresdsmed.f lhe strsingsj' vibration ie stopped by damperds when the keys re released and can bce regulavewdd for lengh and vnolume y two or three pedalvs.",drawbench,113,113,0.0,0.00038477798198745
899,Sheep graze in a meadow under a pale orange sky.,mscoco,1829,319395,0.05,0.1166666666666666
900,A giraffe is shown in a close-up outdoor image.,mscoco,5054,622636,0.4,0.75
901,A blue and white passenger jet is sitting on the runway.,mscoco,5141,788682,0.5,0.75
902,A white table holding a plate of food that includes small bananas and fried balls.,mscoco,3600,689876,0.1,0.75
903,View of a mans legs with tattoos on a bed in front of a television.,mscoco,1373,187803,0.1,0.5714285714285714
904,A monorail train is pulling into a station.,mscoco,2614,411938,0.15000000000000002,0.23809523809523805
905,Four competitive skiers skiing down a mountain slope.,mscoco,5652,111855,0.05,0.20512820512820512
906,"yachts in clear, shallow water near a rocky outcropping",mscoco,5898,214059,0.05,0.5051546391752577
907,A brown horse standing in a lush green field.,mscoco,1749,208030,0.55,0.6666666666666666
908,Dininrg tablez.,drawbench,107,107,0.0,0.07291666666666666
909,Five people are running and playing soccer on an open field.,mscoco,2498,825005,0.0,0.01793168880455405
910,A black cell phone sitting on a silver holder on a table. ,mscoco,5896,812454,0.05,0.5227272727272727
911,a decorated lite up stop sign at the corner,mscoco,1529,346120,0.1,1.0
912,A steeple with a clock with a bell tower.,mscoco,3921,17553,0.30000000000000004,0.75
913,A black bear stands in the foliage beside a tree branch. ,mscoco,2241,629490,0.1,0.28846153846153844
914,A group of young people playing a game of frisbee.,mscoco,670,641609,0.30000000000000004,0.41666666666666663
915,Four people are standing in the snow with ski equipment.  ,mscoco,662,616583,0.05,0.25555555555555554
916,Photo of a cat singing in a barbershop quartet.,drawbench,158,158,0.0,0.0012620895585048
917,Two people pose for a picture as they are surrounded by elephants.,mscoco,4685,497297,0.3,0.6
918,A double decker bus is parked on the side of a street.,mscoco,4347,816926,0.4,0.75
919,a couple of stop signs that are next to some people,mscoco,5730,782042,0.05,0.10143266475644695
920,a dining space with a table and some benches,mscoco,3577,459855,0.05,0.19298245614035087
921,A large number of cattle confined in a small area.,mscoco,5648,260607,0.2,0.3214285714285714
922,Baked carrots in glass pan on counter with green napkin,mscoco,4467,372198,0.1,0.6666666666666666
923,a male in a red shirt and some brown cows ,mscoco,1801,402690,0.1,0.6
924,A large passenger jet taking off from an airport runway.,mscoco,1600,105315,0.65,1.0
925,a number of motorcycles parked near one another ,mscoco,2808,783711,0.65,1.0
926,Young soccer player sitting on the ground with soccer ball.,mscoco,4834,343106,0.2,0.5555555555555556
927,A large bed and a computer screen in a room.,mscoco,1219,644757,0.0,0.05213903743315505
928,a couple of zebras stand next to a antelope ,mscoco,3426,616591,0.05,0.10227272727272725
929,There is a woman in a white dress riding a bike.,mscoco,2349,773860,0.1,0.5714285714285714
930,Man in a maroon shirt holding up a yellow baseball bat. ,mscoco,2067,422213,0.1,0.5625
931,Motorcycle racer leaning low coming out of a turn.,mscoco,4774,93073,0.39999999999999997,0.5833333333333333
932,"Some boys playing soccer, the goalie has the ball in his hands.",mscoco,4551,193058,0.0,0.023881239242685
933,A teddy bear with a tag on one ear sitting in a chair.,mscoco,1925,687515,0.05,0.26388888888888884
934,a man and a woman play a wii game,mscoco,2328,4081,0.6000000000000001,0.41666666666666663
935,a bathroom with a toilet and tiled floor,mscoco,1010,671959,0.35,0.25
936,"A white and orange cat and a black, orange and white cat sleeping in front of each other. ",mscoco,4866,548235,0.1,0.1666666666666666
937,Player taking a fall at base during game.,mscoco,3542,621029,0.15000000000000002,0.1714285714285714
938,A group of sheep are near a wire fence.,mscoco,596,749172,0.45,0.55
939,Person reading a magazine on the couch while dog sleeps next to it.,mscoco,5531,302786,0.05,0.13125
940,a baseball player hits the ball on homebase.,mscoco,2157,44185,0.15,0.2121212121212121
941,A man in blue shorts carrying a white surfboard.,mscoco,4118,259733,0.05,0.058146229130685054
942,A woman is standing with a horse in front of a mountain.,mscoco,2098,467824,0.05,0.5454545454545454
943,Four young men in suits pose for the camera. ,mscoco,3454,477162,0.15000000000000002,0.15555555555555556
944,A double parking meter is decorated with a picture of a girl with wings on her feet.,mscoco,890,660808,0.1,1.0
945,A view of a building from the other side of a street intersection.,mscoco,904,537885,0.25,0.6666666666666666
946,A red train pulls alongside a train platform beneath a metal bridge.,mscoco,3339,634429,0.1,0.26515151515151514
947,A group of people standing on top of a beach flying kites.,mscoco,4337,350934,0.5,0.75
948,Man sitting under red and white striped umbrella near woman sitting on beach,mscoco,3901,515956,0.05,0.5041322314049587
949,A woman sitting at a table that has flowers and plates of food on it.,mscoco,4443,250108,0.15000000000000002,0.5714285714285714
950,a mountain with green grass and an animal,mscoco,1534,736016,0.1,0.2222222222222222
951,A batter swinging at a pitch in a baseball game.,mscoco,4403,54929,0.25,0.20833333333333331
952,A group of motor cycles and people on horses on a grassy field by a mountain.,mscoco,2858,755024,0.1,0.625
953,A group of people standing side by side holding skis.,mscoco,582,589214,0.75,1.0
954,A double decker bus features an ad for a Superman film.,mscoco,4520,772851,0.1,0.6666666666666666
955,a table filled with a huge variety of cakes,mscoco,4826,282797,0.65,0.75
956,Two men who are in the water with surfboards.,mscoco,3663,691264,0.9,1.0
957,Boxes of glazed doughnuts sit open on a table.,mscoco,2243,425871,0.7,1.0
958,A dessert with chocolate and banana slices sits on a plate.,mscoco,721,432950,0.25,0.5714285714285714
959,A train traveling past a traffic light next to tracks.,mscoco,625,518381,0.4,0.3055555555555556
960,A CAT IS LYING DOWN LOOKING AT AN ELECTRONIC MOUSE,mscoco,80,498032,0.1,0.5454545454545454
961,Two elephants are standing by the concrete barrier. ,mscoco,3381,233364,0.05,0.1333333333333333
962,A woman sitting cross legged by a river using a cell phone,mscoco,1265,186397,0.1,1.0
963,Two donuts sitting on a brown paper wrapper.,mscoco,841,45005,0.3,0.625
964,computer desk with various  papers  and a computer,mscoco,4986,744208,0.3,0.20833333333333331
965,Five ties in different colors lying on blankets with sheets,mscoco,5560,473800,0.1,0.75
966,A flower arrangement in a glass vase on a table.,mscoco,2430,146099,0.30000000000000004,0.5833333333333333
967,Five women smile as they pose near a large cake.,mscoco,3784,241231,0.1,1.0
968,A phone displaying a game sits in front of a box of donuts.,mscoco,156,49630,0.1,1.0
969,Several giraffes that are standing together on a path.,mscoco,4035,822952,0.5,1.0
970,Two adult and one baby elephant walking in the forest.,mscoco,5661,469171,0.05,0.11923076923076921
971,Closeup of a green bowl holding pieces of broccoli.,mscoco,993,804800,0.25,0.75
972,Modern semi trailer truck with cargo container on a road,mscoco,5264,81442,0.05,0.11020408163265305
973,An overhead shot shows people dining outside. ,mscoco,4064,539349,0.5,0.6666666666666666
974,A red and white fire hydrant by a street,mscoco,1315,297221,0.15,0.5357142857142857
975,The back of a van is packed full of luggage and bags,mscoco,3450,618963,0.25,0.29166666666666663
976,Black and white of windsurfers on a lake.,mscoco,0,319365,0.1,1.0
977,A gray bird perched on towel eating from a tin,mscoco,3704,332586,0.1,1.0
978,Little oriental girl in a pink top and white bottom stands next to TV.,mscoco,2182,403731,0.1,1.0
979,The skier is posing near a lot of other skiers.,mscoco,4130,657536,0.05,0.1488095238095238
980,People using laptop computers in an undisclosed public location.,mscoco,4078,294594,0.1,0.21666666666666667
981,An assortment of dessert foods arranged in a small table.,mscoco,1651,222903,0.25,0.75
982,three glass vases one with red flowers ,mscoco,562,673351,0.05,0.18939393939393936
983,"A counter containing many food dishes, including carrots, macaroni and cheese, cranberry sauce and more",mscoco,4492,318999,0.15000000000000002,0.6666666666666666
984,a round bundt cake on a plate with white frosting ,mscoco,1414,779890,0.35,0.6
985,An intersection in a city with stop lights and street signs.,mscoco,2494,815696,0.0,0.0027789374804299497
986,Ad showing picks for top six at Australian open.,mscoco,5380,747675,0.1,1.0
987,The motorcycle riders visit the site with several flags.,mscoco,2547,270487,0.1,1.0
988,A man flying through the air while riding a skateboard.,mscoco,341,335524,0.0,0.032196969696969654
989,A person that is standing on a skateboard.,mscoco,2664,768180,0.4,0.75
990,A man and a woman standing next to a motor cycle.,mscoco,295,28635,0.05,0.5416666666666666
991,A tennis player is holding his racket and waiting for the ball.,mscoco,1336,445587,0.15000000000000002,0.13888888888888884
992,A propeller airplane sitting on top of an airport tarmac.,mscoco,696,154213,0.2,0.5833333333333333
993,a bicycle leaning against a stop and a yellow car,mscoco,2895,386528,0.1,0.23809523809523805
994,A rodeo rider on horseback attempting to lasso a cow.,mscoco,3102,482574,0.25,0.2222222222222222
995,A blue and white bus is parked in front of a brick red building.,mscoco,947,248207,0.1,0.5555555555555556
996,A zebra rests its head on the back of another zebra.,mscoco,3136,673429,0.15000000000000002,0.75
997,A refrigerator is shown with food inside of it.,mscoco,1329,145559,0.7,0.6666666666666666
998,"A machine next to a parking space in a street, into which the driver puts money so as to be authorized to park the vehicle for a particular length of time.",drawbench,78,78,0.0,0.01169217687074825
999,Big trucks are needed to haul construction equipment to the work site.,mscoco,5009,627311,0.2,0.515625
1000,A person is chopping carrots with a knife.,mscoco,2694,586636,0.5,1.0
1001,An ocean view including a man being pulled along by a water skiing parachute.,mscoco,252,88952,0.0,0.0174682395644283
1002,A woman swinging a tennis racket on a court.,mscoco,913,530784,0.5,0.75
1003,A group of people walking across the street in front of a city bus.,mscoco,4100,138220,0.4,1.0
1004,An intersection street sign with one sign reading Brad St.,mscoco,1572,727151,0.1,0.75
1005,Young boy wearing a baseball glove looking down a ball. ,mscoco,2850,439793,0.2,0.19444444444444442
1006,A young boy cutting a piece of construction paper. ,mscoco,1396,808584,0.75,1.0
1007,A very small bathroom with only a toilet and sink.,mscoco,573,474865,0.05,0.06055555555555555
1008,A baseball player is holding a baseball bat at a game.,mscoco,3633,759157,0.6,0.375
1009,A train is on the tracks in front of a building that sits on a hill.,mscoco,5503,661472,0.0,0.0134535566051238
1010,Two children eat doughnuts at a restaurant table.,mscoco,4407,757755,0.3,1.0
1011,an image of a man on his snow board sitting at the bottom of the mountain,mscoco,1475,126692,0.3,0.55
1012,A man adjusts his tie with a sticker on his shirt.,mscoco,545,220925,0.0,0.04242424242424235
1013,view of tall city buildings with cars and people walking by,mscoco,5845,691875,0.45,0.41666666666666663
1014,An outdoor patio has tables with yellow and green umbrellas.,mscoco,4779,409827,0.6000000000000001,1.0
1015,A storefront with 'Google Brain Toronto' written on it.,drawbench,184,184,0.0,0.0
1016,Two women are snacking and drinking beers at a pub.,mscoco,3805,422510,0.25,0.75
1017,"A laptop, cellphone, headphones and speaker on a table.",mscoco,971,573881,0.1,0.3333333333333333
1018,A small bathroom with a square shaped sink.,mscoco,1642,101782,0.0,0.0467171717171717
1019,"Two blue and white street signs that read ""sync signal"" and ""western av.""",mscoco,3923,309394,0.1,1.0
